name,lat,lon
Eadie / Galt,45.46299810854156,-73.59011898464814
Jean-Talon / de l'Épée,45.527941351769826,-73.62388551235199
Métro Acadie (de l'Acadie / Beaumont),45.52357479400008,-73.62344294786453
Waverly / Beaumont,45.53118825986005,-73.61607760190964
des Bassins / Rioux,45.49099646036543,-73.55944275856018
Robert-Bourassa / Ste-Catherine,45.50325409319902,-73.57002343989733
Gilford / de la Roche,45.53020692408532,-73.58207069792115
Centre ÉPIC (St-Zotique / 40e avenue),45.57414703721992,-73.57462137937546
Eadie / Holy-Cross,45.45664727390578,-73.59067171812057
Ball / Bloomfield,45.529996997063385,-73.63287091255188
Tolhurst / Fleury,45.544021330079254,-73.66685594488898
Métro McGill (Union / de Maisonneuve),45.504818908706135,-73.57127962078721
Jacques-Casault / Christophe-Colomb,45.551951783192195,-73.63014302584816
Marquette / Fleury,45.56735205736566,-73.65378744900227
Clark / Fleury,45.54758205939525,-73.66522908210754
REM Canora (Dunkirk / Jean-Talon),45.513301743525204,-73.63311553446692
Everett / Garnier,45.54758153109644,-73.61220851540565
Panet / de Maisonneuve,45.52056694976339,-73.55609618582093
Earnscliffe / Queen-Mary,45.48184039026578,-73.6304210407252
Métro Beaudry (Beaudry / Ste-Catherine),45.51888453178292,-73.55593845248222
St-Hubert / René-Levesque,45.514481971650625,-73.5568732023239
Hingston / Somerled,45.47351722408452,-73.63420456666063
Métro Université de Montréal (Édouard-Montpetit / Louis-Collin),45.50363996257211,-73.6182689666748
Parc des Rapides (LaSalle / 6e avenue),45.42947143740888,-73.59309915918857
Métro Langelier (Langelier / Sherbrooke),45.58284663189181,-73.54247644543648
Bennett / Ste-Catherine,45.55315915057821,-73.53263273835182
Valois / Ste-Catherine,45.545320836331165,-73.53745266795158
St-Dominique / St-Viateur (nord),45.526777463005935,-73.59877040251376
St-Germain / Hochelaga,45.54368571443055,-73.55362558810157
Dollard / Van Horne,45.518996353264406,-73.61592471599579
Thérèse-Lavoix-Roux / Wiseman,45.522176124901165,-73.61914336681366
St-Denis / René-Lévesque,45.512963602434084,-73.55860162737372
Métro Laurier (Berri / St-Joseph),45.52723106564012,-73.58672618865965
8e avenue / Dandurand,45.550113551561694,-73.5772217810154
St-Dominique / Bernard,45.52793332015246,-73.60122251338906
Maguire / Henri-Julien,45.527041096087785,-73.59347056655677
Fullum / Marie-Anne,45.53650541861215,-73.56803923845291
de Gaspé / St-Viateur,45.527792312754336,-73.5976084228787
Cartier / Masson,45.538082026829116,-73.5834718402657
Cartier / Marie-Anne,45.53280412806031,-73.57190161943436
Berri / Rachel,45.52275023118295,-73.57724860310555
Henri-Julien / Laurier,45.52570276261612,-73.59025648796887
Lorne / Prince-Arthur,45.508060369721115,-73.57774209289346
Bourget / Notre-Dame,45.47948743980156,-73.58150329448108
Saint-Martin / William,45.487467053436326,-73.56659352779388
Labadie / du Parc,45.51986871112415,-73.59693787062497
de l'Esplanade / Henri-Bourassa,45.54737126152857,-73.67215240446967
Sewell / Roy,45.51467743947122,-73.57659816741943
du Mont-Royal / Augustin-Frigon,45.54355786336148,-73.56780052185059
de l'Esplanade / Beaubien,45.528399838582324,-73.61192286014557
Grand Boulevard / de Terrebonne,45.47042425881147,-73.63157272338867
Moïse-Picard / du Mont-Royal,45.550348721495894,-73.56336951255798
Parc Maisonneuve (Viau / Sherbrooke),45.56493679334249,-73.5555911064148
Laurier / St-Denis,45.5271540234837,-73.58943924307823
de Maisonneuve / Mansfield (nord),45.502386079583346,-73.57333794236183
Peel / Ottawa,45.49419955357054,-73.55998456478119
Métro Angrignon (Lamont / des Trinitaires),45.44650450192042,-73.6025619506836
Parc de Dieppe (Pierre-Dupuy),45.501863463435576,-73.5439610481262
des Vraquiers / Ottawa,45.48972725318433,-73.56406286358833
Jogues / Allard,45.450020323797766,-73.60030621290207
Shearer / Centre,45.4828250990486,-73.56206325352105
Ropery / Augustin-Cantin,45.48115830701398,-73.56890265379661
de la Côte St-Paul / St-Ambroise,45.467665653865964,-73.59391784324544
Greene / Workman,45.481069047931975,-73.57935216285114
Bibliothèque de Verdun (Brown / Bannantyne),45.44878841549165,-73.57767310000781
3e avenue / Wellington,45.457304311219616,-73.56723271765077
Rielle / Wellington,45.46015836125838,-73.56699254371051
Melrose / de Verdun,45.45381979371188,-73.57238446649716
de l'Église / de Verdun,45.46304039306682,-73.57167787885372
Dufour / de Chateaubriand,45.54150647093358,-73.61719608306885
William / Robert-Bourassa,45.49716534003792,-73.55933010578154
Drolet / Jarry,45.54195463236575,-73.62994194030762
Lucien-L'Allier / St-Jacques,45.493527268121085,-73.56851667165755
Lanaudière / Bélanger,45.54365085053057,-73.60565051436424
St-Urbain / de la Gauchetière,45.50707812811467,-73.56139540672302
City Councillors / du Président-Kennedy,45.50634193073862,-73.5714870578704
des Barges / des Bassins,45.48870881125859,-73.56360595900696
Jeanne-Mance / René-Lévesque,45.5063713381299,-73.5642009973526
Favard / Charon,45.47906489499209,-73.55603957621496
McKenna / Édouard-Montpetit,45.50116436275711,-73.62056359648705
Beaudry / Sherbrooke,45.52303493310712,-73.56539458036421
Bishop / de Maisonneuve,45.49720422766309,-73.5777654405865
Montcalm / Ontario,45.52108615250219,-73.56223225593565
Michelet / Jean-Talon,45.57627820285533,-73.58353972434998
St-Dominique / Gounod,45.538591573269706,-73.62778007984161
Jean-Langlois / Fullum,45.526499983000186,-73.54575277422555
Joseph-Manseau / René-Levesque,45.491686521008035,-73.57682347297668
St-Antoine / Robert-Bourassa,45.49995267212599,-73.56302767996567
du Président-Kennedy / Union,45.50526985286565,-73.57177180290819
St-Hubert / de Maisonneuve,45.51613214980722,-73.56049686670303
Jeanne-d'Arc / Ontario,45.54959767887176,-73.54187428951263
Graham / Brookfield,45.52022241072457,-73.62985610961914
REM Ville-de-Mont-Royal (Canora),45.5166429457878,-73.64324133843184
Métro Lionel-Groulx (St-Jacques / Atwater),45.48295816149219,-73.57975836854166
McTavish / Sherbrooke,45.50277615861811,-73.57589408755302
Fairmount / Hutchison,45.51969064184933,-73.59826556408734
Mansfield / Ste-Catherine,45.501467086877504,-73.5717659092188
Métro Place-des-Arts (du Président-Kennedy / Jeanne-Mance),45.50818044623289,-73.56884594228177
St-Jean-Baptiste / de la Gauchetière,45.64103922363785,-73.4974401738873
Aréna Rodrigue-Gilbert (du Tricentenaire / de Montigny),45.65140583915357,-73.50041270256041
de l’Esplanade / St-Zotique,45.52980599045723,-73.61492881791946
de St-Firmin / Fleury,45.570624722078364,-73.6517858505249
Fleury / Sackville,45.57691441557181,-73.64626988768576
St-Cuthbert / Clark,45.51567168354896,-73.57744306325912
Metcalfe / de Maisonneuve,45.50177034353527,-73.57427495998309
de l'Hôtel-de-Ville / Duluth,45.51874574329957,-73.57754257883697
Chabanel / de l'Esplanade,45.541302114240054,-73.65282262732308
Chabanel / du Parc,45.53830765459552,-73.6548838019371
Wilfrid-Pelletier / Joseph-Renaud,45.604946019905896,-73.55355179870458
Grey / Sherbrooke,45.47651075689498,-73.60647261142731
Union / Ste-Catherine,45.50415891377384,-73.56998169867438
des Jockeys / Décarie,45.49404432109336,-73.65449488162994
Métro De la Savane (Bougainville / de Sorel),45.50036849580881,-73.66134421282368
Graham / Kindersley,45.514080696641386,-73.64694982767105
St-Joseph / 8e avenue Lachine,45.431518914135125,-73.67110446095467
St-Viateur / Casgrain,45.52698894823237,-73.59789920415551
Parc St-Louis (St-Joseph / 34e avenue),45.432839840726125,-73.69349151849747
Victoria / 18e avenue Lachine,45.43579350588776,-73.6801904439926
St-Joseph / 21e avenue Lachine,45.43360387238747,-73.68436396121979
Gagne / LaSalle,45.422451407155854,-73.601194024086
Mairie d'arrondissement LaSalle (Dupras / Jeannette),45.429166968311485,-73.66280972957611
Parc Lacharité (Latour / Forget),45.41773748108526,-73.62338548639853
LaSalle / 37e avenue,45.416294661505354,-73.6129005253315
Parc Lefebvre (Hardy / Dollard),45.43386708039645,-73.63629615207174
Casgrain / Maguire,45.52621764749851,-73.5957657695144
Smith / Peel,45.49276061084002,-73.55641052126883
Métro Radisson (Sherbrooke / des Groseilliers),45.58917500418707,-73.53965610265732
Métro Honoré-Beaugrand (Sherbrooke / Honoré-Beaugrand),45.59685627935051,-73.53526366878214
Jean-Milot / St-Zotique,45.59218153526449,-73.56247685132985
Ste-Claire / Baldwin,45.60143594318699,-73.52461719114217
de Marseille / Aubry,45.60924932256422,-73.52274263350408
Pierre-de-Coubertin / Aird,45.55903106539297,-73.54830354452133
Liébert / Hochelaga,45.59587457490178,-73.52352797985077
University / Des Pins,45.508097025461794,-73.57993757625081
des Récollets / Martial,45.590916779468024,-73.64067547023296
Dollard / Bernard,45.51678269880724,-73.61142262816429
Rosemont / Viau,45.56833021674857,-73.56666326522826
41e avenue / Rosemont,45.57178977666956,-73.56431499123573
Jeanne-Mance / Beaubien,45.527650097960205,-73.61229971051216
Ste-Croix / Tassé,45.51955188138529,-73.68522040550486
Marquette / Gilford,45.53372251737849,-73.57855707548879
Métro du Collège (Cartier / Décarie),45.50843904979172,-73.6729645729065
Montpellier / Stinson,45.5195232737671,-73.66653370863787
Notre-Dame-de-Grâce / Westmount,45.48046706437983,-73.61122308304402
Jean-Brillant / Decelles,45.498319625387495,-73.61935560278198
de Maisonneuve / Wood,45.48819793805841,-73.58807051185067
O'Brien / Poirier,45.52252484113786,-73.69143962860107
Gilford / Parthenais,45.53782943723569,-73.57480850077991
Union / René-Lévesque,45.50234286955102,-73.56654337159853
Parc Ferland (Belleherbe / Albanel),45.59573798024675,-73.59529852867126
Glengarry / Graham,45.5091854674106,-73.66043718772289
Sanguinet / Ontario,45.514891812710616,-73.56587255446357
Turgeon / Notre-Dame,45.478888528072076,-73.58198940753937
Parc Dan-Hanganu (Elgar / de l'Île-des-Sœurs),45.45682318753668,-73.546804189682
LaSalle / Godin,45.44693448484644,-73.57219934463501
Hickson / Wellington,45.464826206909045,-73.56712460517883
Argyle / Bannantyne,45.45323989735662,-73.57682414352894
St-Jacques / des Seigneurs,45.489195200559635,-73.57193386455037
Métro de Castelnau (de Castelnau / St-Dominique),45.53583093762268,-73.61943572759628
Léonard-de-Vinci / Villeray,45.56581967268723,-73.5998260974884
Nicolet / Hochelaga,45.54835929271496,-73.55025136916083
Melville / de Maisonneuve,45.48184019359366,-73.59537899494171
Parc Montcalm (Parkway / Montcalm),45.53498735530518,-73.76111805438995
Parc Chopin (Dumouchel / Tessier),45.570726609302966,-73.7370860205192
Parc St-Claude (7e Avenue / 7e rue),45.56172407167226,-73.69183659553528
Parc Henri-Dunant (Léger / Henri-Dunant),45.56843961893042,-73.6752020941276
15e Rue / Robin,45.55937738168307,-73.69850993156433
Montmorency / Legrand,45.55417055722411,-73.70931923389435
Laird / Glencoe,45.50619158460727,-73.64230799681536
de Gaspé / Marmier,45.529668174024685,-73.60166944563389
Cégep Marie-Victorin,45.617499783128075,-73.60601127147675
Hôpital du Sacré-Coeur (Forbes / St-Évariste),45.531970775668555,-73.71351699401657
Pratt / Bates,45.51694782364431,-73.62631559371948
8017_SWAP,0.0,0.0
St-Philippe / St-Jacques,45.47696213971606,-73.5881906747818
de Léry / Sherbrooke,45.54099971663243,-73.55826258659361
Parc de Beauséjour (Gouin / Henri-d'Arles),45.526765,-73.730423
Parc nature de l'Île-de-la-Visitation (Gouin / Bruchési),45.57833184623925,-73.65595400333405
Basile-Routhier / Émile-Journault,45.54820031544192,-73.64172692563443
Parc Georges St-Pierre (Oxford / Upper Lachine),45.46887995929811,-73.60943913459778
Parc de la Confédération (Fielding / West Hill),45.471881993586074,-73.64002168178558
Souligny / Desmarteau,45.60444089974122,-73.51611837744713
des Ormeaux / de Grosbois,45.605901731906485,-73.53436946868896
Parc MacDonald (Clanranald / Isabella),45.482741483803686,-73.6347082843349
Parc Reine-Élizabeth (Penniston / Crawford),45.43914465255811,-73.59173655509949
Parc Labelle (LaSalle / Henri-Duhamel),45.472384197995595,-73.5699999332428
Louvain / d'Iberville,45.569397158794715,-73.63372097439424
Beurling / Godin,45.44791581215845,-73.58381867408752
Parc Loyola (Doherty / Somerled),45.45974120418137,-73.64469677209854
de Chateaubriand / Jarry,45.54588672296563,-73.62673670053482
de St-Firmin / Sauvé,45.568162257494755,-73.64588163793087
Parc Marlborough (Beauzèle / Robichaud),45.52234149817879,-73.72167885303497
Place Rodolphe-Rousseau (Gohier / Édouard-Laurin),45.5129938566323,-73.68249848484993
du Marché Central / Crémazie,45.53341740599902,-73.64888370037079
Cégep André-Laurendeau (Lapierre),45.43605512104547,-73.60577523708344
Terminus Newman (Airlie / Lafleur),45.425059666150744,-73.64959917962551
du Canal / McLaughlin,45.42969214118378,-73.6694884300232
St-Antoine / 19e avenue,45.43993803436114,-73.68146234754022
Lévesque O / 91e Avenue,45.53076833400132,-73.7480498851437
Monk / Jacques-Hertel,45.459274136278985,-73.59627153731708
Egan / Laurendeau,45.45290792768395,-73.58918591405198
de Valognes / Vallières,45.58694848626288,-73.71573053304928
Parc Sauvé (Balzac / de Bayonne),45.598880374710674,-73.63657951360437
La Fontaine / Panet,45.522059017843844,-73.55921662414403
Provost / 16e avenue,45.44200689108149,-73.67843091487885
de Côme / Jean-Talon,45.588276517789176,-73.57778479918125
Lapierre / Serge,45.43854405099729,-73.62021625041962
Duvernay / Charlevoix,45.482097305112845,-73.57487753033638
BIXI K5,45.530297633587914,-73.60139787197113
McCulloch / de la Côte Ste-Catherine,45.51577505385328,-73.60060930252075
Édouard-Montpetit / Lemieux,45.48916459512178,-73.63164680140471
Langelier / Marie-Victorin,45.614454259132174,-73.61214063132138
22e avenue / Everett,45.56703834271867,-73.59426856040955
Cartier / 64e avenue,45.54180002189215,-73.72844541047925
de Callières / d'Auvergne,45.593421978698636,-73.6690217256546
Gilford / St-Denis,45.52497612960628,-73.58558893203735
Parc Chénier (de l'Aréna / Chénier),45.60248649638568,-73.5432904958725
Gloria / Dollard,45.42971096449354,-73.633883446455
Parc Dixie (Dixie / 54e avenue),45.44255264540259,-73.71770113706589
St-Philippe / St-Ambroise,45.47406382292749,-73.58185529708862
Parc Atwater (Saint-Charles),45.477300883436854,-73.57314472410508
Bégin / du Parc,45.60790865019953,-73.66507954895496
de Bordeaux / Rachel,45.53207532297607,-73.56769983980485
de Bordeaux / St-Zotique,45.546534315701145,-73.59866335988045
de Châteaubriand / Beaubien,45.535331706102355,-73.60346686095
Messier / St-Joseph,45.53946063965585,-73.57605636119843
Fullum / Ontario,45.5303174,-73.5548669
Travaux publics LaSalle (Cordner / Léger),45.44527192876118,-73.62448364496231
1ere avenue / Jean-Talon,45.554885757551354,-73.60108226679586
CHU Ste-Justine (de la Côte Ste-Catherine / Hudson),45.50398168549117,-73.62283945083618
Durocher / Beaumont,45.52799772330074,-73.61919969320297
Clark / St-Joseph,45.52170405230734,-73.5915443315389
Ouimet / Goineau,45.57504823374693,-73.68799567222595
Ateliers municipaux de St-Laurent (Cavendish / Poirier),45.506175841460966,-73.71118605136871
Rousselot / Jarry,45.55081979211847,-73.62088680267334
Centre des loisirs (Tassé / Grenet),45.51473429416659,-73.69144901633263
Parc St-Laurent (Salk / Thomas-Chapais),45.6062348,-73.6287838
Parc Molson (d'Iberville / Beaubien),45.54902230455398,-73.59198164194822
Parc St-Laurent (Dutrisac),45.52591381815231,-73.68911147117615
Parc Beaulac (Élizabeth),45.5200557245067,-73.67795147001743
CHSLD St-Michel (8e avenue / Jarry),45.5616903,-73.610512
Parc Wilfrid-Bastien (Lacordaire / des Galets),45.5864002,-73.5952181
Hôpital Santa Cabrini (de Pontoise / d'Évreux),45.58135403391153,-73.57260999085156
Parc Delorme (Malouin / Laferté),45.5904902,-73.5902694
Mairie d'arrondissement Montréal-Nord (Hébert / de Charleroi),45.59398503487043,-73.63767206668854
Parc Luigi-Pirandello (de Bretagne / Jean-Rivard),45.57940569041942,-73.60258877277374
Parc LaSalle (10e avenue / Victoria),45.43805550384184,-73.67273926734924
Parc Stoney-Point (St-Joseph / 47e avenue),45.43656827071224,-73.70836973190308
Masson / Molson,45.54434593245247,-73.57697686180472
Bibliothèque Jean-Corbeil (Goncourt / Place Montrichard),45.6027276,-73.5579303
Aréna Chaumont (Chaumont / des Ormeaux),45.610926628992026,-73.54673445224762
Parc Chamberland (Dorais / de l'Église),45.502989,-73.689113
Bassin olympique (Chemin du Chenal le Moyne),45.5169025120042,-73.52724552154541
Parc Noel-Nord (Toupin / Keller),45.51758306374252,-73.72661411762238
Parc du Bois-Franc (de l'Équateur / des Andes),45.51317758246596,-73.71306091547012
Parc Grovehill (St-Antoine / Ivan-Franko),45.43982382100397,-73.69487822055817
Parc Summerlea (53e avenue / St-Joseph),45.43836713933041,-73.71546685695648
Parc Kirkland (des Érables / Boyer),45.44606092178209,-73.65079946815968
Métro Montmorency (de l'Avenir),45.55814299291968,-73.71942043304443
Métro Cartier (des Laurentides),45.56007440937141,-73.68125259876251
Parc du Mail (Bois de Coulonges / du Mail),45.59833498124187,-73.54596734046936
Marché Jean-Talon (Casgrain / Shamrock),45.53519006163501,-73.61548215150833
Métro de la Concorde (Léo-Lacombe),45.5604898518365,-73.7091851234436
Bibliothèque Hélène-Charbonneau (Lajeunesse),45.5534000891078,-73.66225451231003
La Tour de Montréal (Pierre-de-Coubertin / Bennett),45.55970526805903,-73.55155438184738
Parc d'Antioche (Place d'Antioche / St-Zotique),45.59566584124368,-73.5596626996994
Hôpital Notre-Dame (Alexandre-DeSève),45.525184121241864,-73.5618961509499
Fabrik8 (Waverly / Jean-Talon),45.53330725719417,-73.62082242965698
Terminus Le Carrefour (Terry-Fox / Le Carrefour),45.56842034638607,-73.74687284231186
LaSalle / 90e avenue,45.41774583815495,-73.64518761634827
Parc Beaubien Outremont (Stuart / St-Viateur),45.515969694922276,-73.60827505588531
HEC (Decelles / Jean-Brillant),45.497722829899764,-73.61925333738327
Parc Olympique (Pie-IX / Sherbrooke),45.554824549823,-73.55370283126831
de Chenonceau / Chomedey,45.561542095410054,-73.75492699448841
Mayfield / St-Martin O,45.553017541248565,-73.75822663307189
Parc Hébert (Colbert / Provencher),45.57237805962001,-73.59370462596415
Parc Garibaldi (Liénart / Bélanger),45.586476480180046,-73.570396900177
Alton-Goldbloom / Notre-Dame,45.54502601340392,-73.73787671327591
Parc Charleroi (Alfred / Louis-Francoeur),45.59953472156509,-73.62360253930092
Parc Aimé-Léonard (Gouin / Ste-Gertrude),45.60835820969716,-73.63850623369217
Parc Maurice-Bélanger (Hébert / Denommée),45.5877138098252,-73.63171823322773
Place Émilie-Gamelin (St-Hubert / de Maisonneuve),45.51586835126322,-73.56008380651474
Cégep du Vieux-Montréal (Ontario / de l'Hôtel-de-Ville),45.51401222645779,-73.56598667800426
de Bellechasse / de Lanaudière,45.539306918976,-73.59521873295307
Gare St-Michel / Montréal-Nord (Pie-IX / 56e),45.583197821913785,-73.62978704273701
IUSMM (Georges-Villeneuve),45.58661042838809,-73.52969169616699
Parc Eusèbe-Ménard (Gouin / St-Vital),45.59253950875074,-73.64874824881554
CHSLD Joseph-François-Perrault (St-Michel / Everett),45.55969734528566,-73.60145956277847
Mairie d'arrondissement St-Laurent (Beaudet / Marcel-Laurin),45.50682415585665,-73.68184804916382
Hochelaga / de l'Assomption,45.566883091095185,-73.53943817317486
REM Montpellier (Muir / de la Côte-Vertu),45.52374047147138,-73.67169924080372
Bibliothèque du Vieux-St-Laurent (de l'Église / Filiatrault),45.512843286755896,-73.67612421512604
REM du Ruisseau (Dutrisac / Henri-Bourassa),45.52814371649508,-73.69254536926746
Métro St-Laurent (de Maisonneuve / St-Laurent),45.51074821798916,-73.56512099504471
Parc Nicolas-Tillemont (des Érables / Villeray),45.55463653358596,-73.61255215771962
Parc Ottawa (de Belleville / Fleury),45.58116,-73.6412434
CHSLD Robert Cliche (de Bellechasse / 16e avenue),45.557568,-73.579191
Square Viger (Berri / Viger),45.5121682576952,-73.55481594800949
Collège de Rosemont (Beaubien / 15e avenue),45.55774990838239,-73.58380123972893
Parc Armand-Bombardier (Perras / Armand-Bombardier),45.6391233,-73.5961118
de la Sorbonne / du Rousillon,45.58059177772443,-73.6887601017952
Pierre-Péladeau / du Centropolis,45.56251175219665,-73.74370649456978
Quartier-Saint-Martin / Jeanne-Mance,45.55972648673954,-73.74966476114878
de Grenoble / de Cassis,45.57889719514108,-73.70492711663245
Le Corbusier / St-Martin O,45.565006717407506,-73.7319054454565
McNamara / St-Martin O,45.57023792987624,-73.72248888015747
Préfontaine / Marcel-Pépin,45.54365380040509,-73.55942063033581
REM Bois-Franc (Keller / Cousineau),45.52355020292929,-73.7138856947422
de Chambly / de Rouen,45.5470496637535,-73.54892179369926
Hôpital général juif (de la Côte-Ste-Catherine / Légaré),45.49624140543275,-73.62983867526054
Parc Ernest-Rouleau (Gouin),45.63131269772338,-73.61631497740746
Stationnement incitatif de Mortagne (Ampère),45.57251733677832,-73.44312071800232
Square du Petit-Prince (des Appalaches / Alexis-Nihon),45.51431824920811,-73.70799824595451
Parc Honoré-Mercier (Notre-Dame / Liébert),45.59275253568305,-73.51035632193089
de la Côte-Ste-Catherine / Decelles,45.50094101588506,-73.62563699483871
Stationnement incitatif de Montarville (de Montarville),45.6011635681891,-73.44999354332685
Quai Yvon-Julien (Marie-Victorin / de Montarville),45.606718042243784,-73.45692034810781
Parc des Vétérans (des Vétérans / Broadway),45.63147192165401,-73.50819479674101
Gare Lachine (Sir George Simpson / 48e avenue),45.447821314280105,-73.71091783046722
Parc de l'Hôtel-de-Ville (Ste-Julie / Laurendeau),45.630686043767284,-73.4948467835784
Parc de Montréal-Est (Notre-Dame / David),45.61316323215739,-73.50989364087582
Centre récréatif Édouard-Rivet (Notre-Dame / Lesage),45.62846158049899,-73.49952153861523
Jean-Paul-Vincent / Adoncour,45.5646764291021,-73.47957750896057
Fernand-Lafontaine / Adoncour,45.5512193,-73.483912
Industriel / Louis-J.-Lafortune,45.5818630642485,-73.45524966716766
Lebrun / Bédard,45.5470644513283,-73.45196210302673
Place Ville-Marie (Robert-Bourassa / René-Lévesque),45.502182909901194,-73.56825381517409
Irwin / Allard,45.44890342900198,-73.6049048602581
du Fort Saint-Louis / de la Perrière,45.613330089384625,-73.45154017210007
de Mortagne / de Montarville,45.59147977279279,-73.43605846166611
de Mortagne / Jean-Neveu,45.56923752103412,-73.44949901103973
Hôpital Pierre-Boucher (Jacques-Cartier / Bourdon),45.536532102952236,-73.4576690196991
Lamarre / Lavallée,45.53374770433337,-73.48599582910538
Parc Laurier (Laurier / Dubuc),45.533610547532355,-73.47374618053436
Parc St-Sacrement (des Seigneurs / St-Sacrement),45.70234934325735,-73.63957804443088
Théâtre du Vieux-Terrebonne (St-Pierre / des Braves),45.69223305604548,-73.63703128697125
Terminus de bus EXO (Côte de Terrebonne),45.697815037503666,-73.65406465532033
Gare LaSalle (Highlands),45.425612687757926,-73.65713578464238
Molson / William-Tremblay,45.541602844435374,-73.56496073305605
Carrefour Angrignon (Angrignon / Newman),45.44843408492706,-73.6129454523325
Complexe Desjardins (St-Urbain / René-Lévesque),45.50788520688478,-73.56315059590997
Parc St-Gabriel (Grand Trunk / Ropery),45.478545712518894,-73.56572315096855
Parc D.-E.-Joyal (Édouard / Windsor),45.50073113467841,-73.47395724618764
Logan / Lafayette,45.51654502289009,-73.50663459861607
Parc Bariteau (Saint-Georges),45.507181850364056,-73.49484494889111
St-Charles / Montarville,45.5335557310391,-73.51536766939716
Métro Longueuil-Université-de-Sherbrooke (du Terminus),45.5233308452134,-73.52013658267424
St-Laurent / de Chambly,45.5398841503055,-73.504639035109
Beauregard / La Salle,45.511126706889264,-73.4860880487031
Logan / Poupart,45.5300499902393,-73.54950785636902
Fullum / Hochelaga,45.53255009724271,-73.55966359518789
Sherbrooke / Frontenac,45.53673221553339,-73.560796189131
St-Jean / Guillaume,45.53524851020352,-73.5068191587925
Cartier / du Coteau-Rouge,45.51943181925481,-73.49689332379057
Pasteur / Perras,45.50185696514266,-73.42693220882211
Place Charles-Le Moyne (St-Charles),45.52504512475178,-73.51951967460082
de l'Épée / Laurier,45.516990554375184,-73.5984548554552
Alexandre-DeSève / Ontario,45.524378086614014,-73.56054916977882
de Gentilly / St-Jean,45.532497613819366,-73.49942399192514
St-Dominique / du Mont-Royal,45.52058062365273,-73.5857605934143
St-Patrick / Thomas-Keefer,45.47801152713375,-73.57427294832632
Cégep Édouard-Montpetit (de Normandie),45.53724605357659,-73.49498215598032
Garnier / du Mont-Royal,45.53075597398246,-73.5761762317452
Collège André-Grasset (Crémazie / Christophe-Colomb),45.550989649719114,-73.63216600382657
Turgeon / St-Ambroise,45.47688325927448,-73.57787812201423
Roy / Saint-Laurent,45.51565182195085,-73.57577390039296
de Bordeaux / Gilford,45.53609044467119,-73.57616767287254
Mackay / René-Lévesque,45.494435509262956,-73.5740371987049
Chabot / Laurier,45.53695781923152,-73.57960850142261
Ottawa / Young,45.493709053274245,-73.55977854693263
Hodge / Laperrière,45.51369983907863,-73.6650772206849
St-Laurent / Joliette,45.52893060032485,-73.51326006931231
Desaulniers / Marquette,45.524680035316116,-73.51046747529834
Clark / Laurier,45.52261151417965,-73.59368032777637
de Gentilly / Roland-Therrien,45.54086016564935,-73.49124181550906
Churchill / Empire,45.49211844605989,-73.48672430497572
Marie / de Mont-Royal,45.497292117993744,-73.48374999130101
Mansfield / Sherbrooke,45.50301533529815,-73.5751303658617
Plessis / Ontario,45.523593057451045,-73.56109768152237
Wolfe / Robin,45.51959908817399,-73.56020073872969
Métro / REM Édouard-Montpetit (Vincent-d'Indy),45.509884523107424,-73.61148834228516
Dorion / Ste-Catherine,45.523601337663216,-73.55125665664673
St-Timothée / Ste-Catherine,45.51687640567004,-73.55733454227448
Jean-d’Estrées / Notre-Dame,45.494390273885884,-73.56391131877899
Square St-Patrick (St-Columban),45.48870785150952,-73.55899317193689
Marguerite-d’Youville / St-Pierre,45.50007283618482,-73.5537157069848
Hogan / Ontario,45.53530299560492,-73.55113729834557
Collège Bois-de-Boulogne (Bois-de-Boulogne / Carrier),45.53797871705978,-73.67647454151665
Parc Howard (de l'Épée / de Liège),45.533376932033164,-73.64228380847635
St-Joseph / Lamoureux,45.59260312756609,-73.33754654508994
N.-P. Lapierre / Armand-Frappier,45.57978196712583,-73.34458894098134
du Fer-à-Cheval / des Hauts-Bois,45.57231912648751,-73.32789487207265
Principale / Jean-Duceppe,45.587907229193526,-73.34771825004282
Terminus Ste-Julie (Armand-Frappier),45.58231159807488,-73.32433423960538
Édouard-Montpetit / de Stirling,45.50737888711866,-73.61485987901688
Métro Rosemont (de St-Vallier / Rosemont),45.53180536220488,-73.5975547786984
Parc Hector-Toe-Blake (du Sussex / René-Lévesque),45.48915410275294,-73.58088755610879
Parc Gabriel-Sagard (Jean-Talon / Sagard),45.551409571315446,-73.6038225889206
Métro Viau (Pierre-de-Coubertin / Viau),45.56228814999496,-73.54622590548388
Hamilton / Jolicoeur,45.45604069169298,-73.59742097561139
Gare Montréal-Ouest (Coffee / Elmhurst),45.45474981766794,-73.64043474197388
de Kent / Hudson,45.5058412398175,-73.62931698560715
Ste-Émilie / Sir-Georges-Etienne-Cartier,45.47302318351006,-73.58503722109162
Calixa-Lavallée / Rachel,45.52778299244644,-73.57167445577942
Charles-Biddle / Atwater,45.47910812218358,-73.57523298163869
Molson / Beaubien,45.54977750895228,-73.59132108093945
Roy / St-André,45.52156571295914,-73.57041887009473
35e avenue / Beaubien,45.569996465032766,-73.57307481772295
Cité des Arts du Cirque (Paul-Boutet / Jarry),45.55921886639137,-73.61400961875916
St-Antoine / Jean-Paul Riopelle,45.50304782909863,-73.56058964667682
Fabre / Villeray,45.550143604532124,-73.61581206321715
Papineau / Émile-Journault,45.55991753389444,-73.63352854128607
